timestamp,bearing 1,bearing 2,bearing 3,bearing 4
2004-02-15T04:52:39Z,0.058807,0.073129,0.074209,0.043363
2004-02-15T05:02:39Z,0.060978,0.07406,0.078599,0.0437
2004-02-15T05:12:39Z,0.060901,0.074165,0.077031,0.043898
2004-02-15T05:22:39Z,0.059428,0.073106,0.07548,0.043441
2004-02-15T05:32:39Z,0.060448,0.07449,0.077616,0.04322
2004-02-15T05:42:39Z,0.058294,0.072643,0.073929,0.043507
2004-02-15T05:52:39Z,0.060829,0.073486,0.075212,0.044239
2004-02-15T06:02:39Z,0.06046,0.07384,0.076908,0.044408
2004-02-15T06:12:39Z,0.060358,0.074665,0.075705,0.043426
2004-02-15T06:22:39Z,0.060024,0.072517,0.075792,0.04364
2004-02-15T06:32:39Z,0.060302,0.073628,0.078041,0.043356
2004-02-15T06:42:39Z,0.059981,0.073317,0.076727,0.044678
2004-02-15T06:52:39Z,0.060739,0.073129,0.076698,0.043699
2004-02-15T07:02:39Z,0.060747,0.075227,0.076517,0.044318
2004-02-15T07:12:39Z,0.060096,0.073961,0.076602,0.043562
2004-02-15T07:22:39Z,0.060084,0.072142,0.075311,0.044189
2004-02-15T07:32:39Z,0.060697,0.074086,0.077586,0.043647
2004-02-15T07:42:39Z,0.060731,0.073993,0.077205,0.043927
2004-02-15T07:52:39Z,0.060633,0.073767,0.07685,0.043337
2004-02-15T08:02:39Z,0.061344,0.073817,0.076015,0.043957
2004-02-15T08:12:39Z,0.060621,0.073126,0.076696,0.044382
2004-02-15T08:22:39Z,0.060357,0.073102,0.075491,0.043017
2004-02-15T08:32:39Z,0.060162,0.074403,0.077679,0.044458
2004-02-15T08:42:39Z,0.061543,0.074541,0.076868,0.04387
2004-02-15T08:52:39Z,0.060791,0.073527,0.076935,0.044002
2004-02-15T09:02:39Z,0.060599,0.074466,0.078296,0.043693
2004-02-15T09:12:39Z,0.060272,0.074157,0.075688,0.043771
2004-02-15T09:22:39Z,0.061246,0.07474,0.0778,0.044335
2004-02-15T09:32:39Z,0.060656,0.073845,0.076423,0.044213
2004-02-15T09:42:39Z,0.060509,0.073525,0.07738,0.043253
2004-02-15T09:52:39Z,0.059881,0.073678,0.076381,0.045049
2004-02-15T10:02:39Z,0.060686,0.07463,0.077233,0.044177
2004-02-15T10:12:39Z,0.061263,0.073831,0.076367,0.043861
2004-02-15T10:22:39Z,0.061238,0.073844,0.076258,0.043891
2004-02-15T10:32:39Z,0.060958,0.074498,0.076286,0.043232
2004-02-15T10:42:39Z,0.060307,0.073229,0.075187,0.043281
2004-02-15T10:52:39Z,0.061289,0.074113,0.076945,0.043791
2004-02-15T11:02:39Z,0.061653,0.07476,0.076068,0.04355
2004-02-15T11:12:39Z,0.060572,0.073735,0.078335,0.044992
2004-02-15T11:22:39Z,0.060181,0.072934,0.076649,0.043538
2004-02-15T11:32:39Z,0.061556,0.074991,0.074939,0.044547
2004-02-15T11:42:39Z,0.061789,0.073755,0.07619,0.044051
2004-02-15T11:52:39Z,0.060816,0.074145,0.078239,0.043644
2004-02-15T12:02:39Z,0.061249,0.073959,0.075849,0.04349
2004-02-15T12:12:39Z,0.060544,0.073486,0.07608,0.043942
2004-02-15T12:22:39Z,0.060526,0.074385,0.078146,0.044176
2004-02-15T12:32:39Z,0.060919,0.073341,0.077641,0.042917
2004-02-15T12:42:39Z,0.061789,0.074203,0.079593,0.044319
2004-02-15T12:52:39Z,0.06165,0.07433,0.075824,0.043742
2004-02-15T13:02:39Z,0.061666,0.074047,0.076447,0.044805
2004-02-15T13:12:39Z,0.059932,0.074049,0.075502,0.044024
2004-02-15T13:22:39Z,0.059951,0.073972,0.076822,0.043495
2004-02-15T13:32:39Z,0.060587,0.074441,0.077077,0.044254
2004-02-15T13:42:39Z,0.062082,0.074577,0.077463,0.043866
2004-02-15T13:52:39Z,0.060753,0.074317,0.077033,0.043082
2004-02-15T14:02:39Z,0.062053,0.074258,0.077879,0.0439
2004-02-15T14:12:39Z,0.06213,0.074092,0.077455,0.044022
2004-02-15T14:22:39Z,0.06188,0.073691,0.0759,0.044328
2004-02-15T14:32:39Z,0.06117,0.073758,0.074654,0.044231
2004-02-15T14:42:39Z,0.060835,0.074228,0.076127,0.043884
2004-02-15T14:52:39Z,0.062807,0.075039,0.076955,0.044902
2004-02-15T15:02:39Z,0.062001,0.073814,0.078164,0.044579
2004-02-15T15:12:39Z,0.061617,0.074648,0.076162,0.044316
2004-02-15T15:22:39Z,0.062516,0.075023,0.080418,0.045118
2004-02-15T15:32:39Z,0.061452,0.07522,0.078205,0.044072
2004-02-15T15:42:39Z,0.060869,0.073415,0.076555,0.044134
2004-02-15T15:52:39Z,0.061034,0.073961,0.076298,0.043326
2004-02-15T16:02:39Z,0.060007,0.073072,0.07512,0.043667
2004-02-15T16:12:39Z,0.061141,0.074309,0.078467,0.043383
2004-02-15T16:22:39Z,0.060399,0.072561,0.076809,0.043622
2004-02-15T16:32:39Z,0.06163,0.07415,0.078637,0.044423
2004-02-15T16:42:39Z,0.059663,0.073157,0.075953,0.042869
2004-02-15T16:52:39Z,0.060507,0.074215,0.077983,0.043824
2004-02-15T17:02:39Z,0.060944,0.07437,0.075932,0.04455
2004-02-15T17:12:39Z,0.061736,0.073943,0.076144,0.043505
2004-02-15T17:22:39Z,0.059965,0.072443,0.076272,0.044527
2004-02-15T17:32:39Z,0.062057,0.074859,0.07609,0.043533
2004-02-15T17:42:39Z,0.061359,0.073387,0.077303,0.043581
2004-02-15T17:52:39Z,0.060736,0.073938,0.077262,0.043673
2004-02-15T18:02:39Z,0.061095,0.07292,0.076178,0.044356
2004-02-15T18:12:39Z,0.06069,0.073661,0.077354,0.043168
2004-02-15T18:22:39Z,0.061177,0.073997,0.078577,0.043385
2004-02-15T18:32:39Z,0.059515,0.07291,0.076542,0.043482
2004-02-15T18:42:39Z,0.060451,0.073557,0.076994,0.043712
2004-02-15T18:52:39Z,0.060219,0.074479,0.075767,0.043925
2004-02-15T19:02:39Z,0.059548,0.073522,0.076333,0.044298
2004-02-15T19:12:39Z,0.060601,0.072854,0.077094,0.043583
2004-02-15T19:22:39Z,0.060201,0.07403,0.076644,0.043657
2004-02-15T19:32:39Z,0.060285,0.072586,0.076425,0.04394
2004-02-15T19:42:39Z,0.059932,0.073057,0.076639,0.044276
2004-02-15T19:52:39Z,0.061804,0.074445,0.077395,0.044166
2004-02-15T20:02:39Z,0.059113,0.073295,0.075331,0.043488
2004-02-15T20:12:39Z,0.059397,0.073233,0.075815,0.042778
2004-02-15T20:22:39Z,0.060981,0.073032,0.076006,0.044229
2004-02-15T20:32:39Z,0.061085,0.073051,0.076065,0.044468
2004-02-15T20:42:39Z,0.061461,0.073409,0.075826,0.044063
2004-02-15T20:52:39Z,0.060131,0.073293,0.073834,0.043316
2004-02-15T21:02:39Z,0.061263,0.073111,0.074962,0.043509
2004-02-15T21:12:39Z,0.060784,0.073125,0.076651,0.044461
2004-02-15T21:22:39Z,0.061649,0.074134,0.077579,0.044888
2004-02-15T21:32:39Z,0.060717,0.074246,0.076726,0.043431
2004-02-15T21:42:39Z,0.060461,0.07307,0.078121,0.043077
2004-02-15T21:52:39Z,0.059831,0.072284,0.075137,0.043883
2004-02-15T22:02:39Z,0.061133,0.073625,0.075626,0.043732
2004-02-15T22:12:39Z,0.06145,0.073312,0.077276,0.043765
2004-02-15T22:22:39Z,0.061098,0.074636,0.077049,0.043689
2004-02-15T22:32:39Z,0.062564,0.074501,0.077173,0.044618
2004-02-15T22:42:39Z,0.061391,0.074397,0.077455,0.044106
2004-02-15T22:52:39Z,0.061983,0.073718,0.076205,0.044268
2004-02-15T23:02:39Z,0.062388,0.074656,0.077634,0.044168
2004-02-15T23:12:39Z,0.062485,0.074162,0.076728,0.0437
2004-02-15T23:22:39Z,0.06156,0.074548,0.076465,0.044015
2004-02-15T23:32:39Z,0.061186,0.074021,0.076368,0.043788
2004-02-15T23:42:39Z,0.061323,0.073325,0.079326,0.04332
2004-02-15T23:52:39Z,0.064163,0.074463,0.077924,0.044519
2004-02-16T00:02:39Z,0.06075,0.073684,0.07703,0.044211
2004-02-16T00:12:39Z,0.061644,0.072592,0.076425,0.044189
2004-02-16T00:22:39Z,0.060911,0.073554,0.077086,0.044408
2004-02-16T00:32:39Z,0.061635,0.072987,0.076634,0.043633
2004-02-16T00:42:39Z,0.061127,0.07399,0.077779,0.043752
2004-02-16T00:52:39Z,0.05953,0.073179,0.07712,0.043035
2004-02-16T01:02:39Z,0.061533,0.073514,0.076274,0.043684
2004-02-16T01:12:39Z,0.062039,0.073618,0.07782,0.044072
2004-02-16T01:22:39Z,0.060092,0.073072,0.076263,0.043243
2004-02-16T01:32:39Z,0.061568,0.073102,0.076761,0.044152
2004-02-16T01:42:39Z,0.062802,0.074178,0.079142,0.044833
2004-02-16T01:52:39Z,0.062654,0.073911,0.076425,0.044195
2004-02-16T02:02:39Z,0.062995,0.074505,0.076728,0.045016
2004-02-16T02:12:39Z,0.061489,0.073502,0.076863,0.043878
2004-02-16T02:22:39Z,0.062046,0.073397,0.077164,0.044302
2004-02-16T02:32:39Z,0.061702,0.074034,0.077076,0.044075
2004-02-16T02:42:39Z,0.06129,0.072111,0.07698,0.043575
2004-02-16T02:52:39Z,0.062704,0.074611,0.077442,0.044795
2004-02-16T03:02:39Z,0.06087,0.0732,0.076512,0.044118
2004-02-16T03:12:39Z,0.064637,0.074007,0.077669,0.044794
2004-02-16T03:22:39Z,0.066211,0.074824,0.077529,0.044728
2004-02-16T03:32:39Z,0.066477,0.073882,0.076074,0.044127
2004-02-16T03:42:39Z,0.065579,0.072859,0.076136,0.044807
2004-02-16T03:52:39Z,0.065424,0.074339,0.075787,0.044497
2004-02-16T04:02:39Z,0.066268,0.072991,0.077157,0.044459
2004-02-16T04:12:39Z,0.067622,0.075573,0.079595,0.04592
2004-02-16T04:22:39Z,0.066468,0.074468,0.077678,0.045564
2004-02-16T04:32:39Z,0.065142,0.073876,0.078375,0.044367
2004-02-16T04:42:39Z,0.065738,0.07396,0.076778,0.04446
2004-02-16T04:52:39Z,0.066112,0.074162,0.077073,0.044463
2004-02-16T05:02:39Z,0.067156,0.073676,0.077676,0.044637
2004-02-16T05:12:39Z,0.066329,0.073549,0.075654,0.044044
2004-02-16T05:22:39Z,0.068131,0.074011,0.075499,0.044565
2004-02-16T05:32:39Z,0.066586,0.073009,0.076761,0.044569
2004-02-16T05:42:39Z,0.067205,0.074071,0.077894,0.044526
2004-02-16T05:52:39Z,0.068267,0.073837,0.076659,0.044433
2004-02-16T06:02:39Z,0.068511,0.075117,0.076998,0.044526
2004-02-16T06:12:39Z,0.068842,0.074527,0.078561,0.045682
2004-02-16T06:22:39Z,0.067407,0.07479,0.077088,0.044812
2004-02-16T06:32:39Z,0.067038,0.073539,0.07674,0.045434
2004-02-16T06:42:39Z,0.068064,0.073918,0.077063,0.044156
2004-02-16T06:52:39Z,0.068806,0.074258,0.079605,0.044313
2004-02-16T07:02:39Z,0.069295,0.073262,0.07653,0.044681
2004-02-16T07:12:39Z,0.067458,0.072691,0.075833,0.043587
2004-02-16T07:22:39Z,0.070138,0.073862,0.077014,0.044884
2004-02-16T07:32:39Z,0.06725,0.073147,0.074085,0.044471
2004-02-16T07:42:39Z,0.06929,0.074516,0.076317,0.04433
2004-02-16T07:52:39Z,0.069775,0.073781,0.076917,0.044806
2004-02-16T08:02:39Z,0.06872,0.074089,0.076546,0.044409
2004-02-16T08:12:39Z,0.068663,0.073719,0.07664,0.044781
2004-02-16T08:22:39Z,0.069814,0.074754,0.07578,0.044494
2004-02-16T08:32:39Z,0.067802,0.073474,0.077169,0.044141
2004-02-16T08:42:39Z,0.069246,0.074082,0.076581,0.044239
2004-02-16T08:52:39Z,0.068675,0.07455,0.07771,0.045167
2004-02-16T09:02:39Z,0.068174,0.073137,0.076443,0.044163
2004-02-16T09:12:39Z,0.068066,0.072616,0.076368,0.044727
2004-02-16T09:22:39Z,0.06942,0.074628,0.076322,0.044795
2004-02-16T09:32:39Z,0.069055,0.07378,0.078397,0.043939
2004-02-16T09:42:39Z,0.070402,0.074369,0.077284,0.04433
2004-02-16T09:52:39Z,0.069289,0.073972,0.075253,0.044118
2004-02-16T10:02:39Z,0.068652,0.0737,0.0793,0.044247
2004-02-16T10:12:39Z,0.070035,0.073293,0.076752,0.044111
2004-02-16T10:22:39Z,0.069951,0.075316,0.079478,0.04439
2004-02-16T10:32:39Z,0.068791,0.074182,0.076683,0.044258
2004-02-16T10:42:39Z,0.069294,0.073993,0.075874,0.044662
2004-02-16T10:52:39Z,0.070171,0.073781,0.075677,0.043988
2004-02-16T11:02:39Z,0.071074,0.075281,0.076103,0.045735
2004-02-16T11:12:39Z,0.070358,0.073612,0.076694,0.044054
2004-02-16T11:22:39Z,0.071537,0.074329,0.076964,0.04448
2004-02-16T11:32:39Z,0.070353,0.073257,0.075813,0.04437
2004-02-16T11:42:39Z,0.071685,0.074379,0.078297,0.04529
2004-02-16T11:52:39Z,0.069494,0.073268,0.076782,0.044256
2004-02-16T12:02:39Z,0.070391,0.07363,0.075419,0.044432
2004-02-16T12:12:39Z,0.071242,0.074396,0.076485,0.045194
2004-02-16T12:22:39Z,0.071755,0.073817,0.077534,0.045545
2004-02-16T12:32:39Z,0.070197,0.073783,0.076173,0.044357
2004-02-16T12:42:39Z,0.071435,0.074245,0.077502,0.045367
2004-02-16T12:52:39Z,0.070896,0.073629,0.075165,0.044997
2004-02-16T13:02:39Z,0.070181,0.073544,0.075843,0.043988
2004-02-16T13:12:39Z,0.070283,0.074091,0.077212,0.044199
2004-02-16T13:22:39Z,0.071501,0.074388,0.076079,0.045284
2004-02-16T13:32:39Z,0.07206,0.074781,0.076843,0.045189
2004-02-16T13:42:39Z,0.070614,0.073172,0.076625,0.04491
2004-02-16T13:52:39Z,0.071648,0.074527,0.076066,0.044069
2004-02-16T14:02:39Z,0.071238,0.074891,0.078633,0.04444
2004-02-16T14:12:39Z,0.070971,0.075272,0.077414,0.044538
2004-02-16T14:22:39Z,0.071173,0.074364,0.077421,0.04472
2004-02-16T14:32:39Z,0.071217,0.074022,0.078478,0.044959
2004-02-16T14:42:39Z,0.072998,0.074185,0.074726,0.044501
2004-02-16T14:52:39Z,0.072085,0.07394,0.076082,0.04382
2004-02-16T15:02:39Z,0.071552,0.07464,0.076728,0.04463
2004-02-16T15:12:39Z,0.071477,0.073993,0.075887,0.044544
2004-02-16T15:22:39Z,0.073186,0.074672,0.078189,0.04419
2004-02-16T15:32:39Z,0.07248,0.074227,0.075745,0.043244
2004-02-16T15:42:39Z,0.072833,0.075548,0.076985,0.044927
2004-02-16T15:52:39Z,0.0738,0.075309,0.078902,0.045019
2004-02-16T16:02:39Z,0.074243,0.074387,0.077434,0.044323
2004-02-16T16:12:39Z,0.07492,0.075054,0.076443,0.04556
2004-02-16T16:22:39Z,0.073813,0.074715,0.075637,0.044426
2004-02-16T16:32:39Z,0.073848,0.074476,0.07632,0.045285
2004-02-16T16:42:39Z,0.074527,0.07336,0.078001,0.044751
2004-02-16T16:52:39Z,0.075197,0.075316,0.076454,0.045385
2004-02-16T17:02:39Z,0.075104,0.074035,0.076392,0.045434
2004-02-16T17:12:39Z,0.073551,0.074752,0.076083,0.045102
2004-02-16T17:22:39Z,0.074104,0.074779,0.077164,0.045733
2004-02-16T17:32:39Z,0.074142,0.075336,0.078139,0.045528
2004-02-16T17:42:39Z,0.073734,0.075244,0.07713,0.045193
2004-02-16T17:52:39Z,0.072255,0.074056,0.074516,0.044299
2004-02-16T18:02:39Z,0.076612,0.074371,0.077859,0.046068
2004-02-16T18:12:39Z,0.073933,0.074657,0.076831,0.044927
2004-02-16T18:22:39Z,0.074218,0.073966,0.077853,0.045115
2004-02-16T18:32:39Z,0.07532,0.075099,0.078206,0.044948
2004-02-16T18:42:39Z,0.075017,0.075328,0.075995,0.044823
2004-02-16T18:52:39Z,0.074843,0.074141,0.075325,0.045114
2004-02-16T19:02:39Z,0.074835,0.074064,0.076235,0.044606
2004-02-16T19:12:39Z,0.074585,0.075774,0.077363,0.045654
2004-02-16T19:22:39Z,0.074506,0.073361,0.077936,0.045116
2004-02-16T19:32:39Z,0.072593,0.074808,0.076491,0.044826
2004-02-16T19:42:39Z,0.07594,0.07429,0.076297,0.045377
2004-02-16T19:52:39Z,0.07557,0.073726,0.080041,0.04538
2004-02-16T20:02:39Z,0.073051,0.07333,0.076548,0.044767
2004-02-16T20:12:39Z,0.074896,0.074676,0.076654,0.045391
2004-02-16T20:22:39Z,0.074068,0.073276,0.076995,0.045537
2004-02-16T20:32:39Z,0.075969,0.074041,0.075357,0.044716
2004-02-16T20:42:39Z,0.075799,0.073404,0.076738,0.044977
2004-02-16T20:52:39Z,0.073454,0.074846,0.075354,0.045312
2004-02-16T21:02:39Z,0.075857,0.074522,0.07773,0.045054
2004-02-16T21:12:39Z,0.076569,0.074278,0.075739,0.044797
2004-02-16T21:22:39Z,0.07685,0.07337,0.075881,0.045194
2004-02-16T21:32:39Z,0.076419,0.075022,0.075658,0.045353
2004-02-16T21:42:39Z,0.075783,0.073869,0.075503,0.044982
2004-02-16T21:52:39Z,0.075695,0.074754,0.076397,0.044774
2004-02-16T22:02:39Z,0.075299,0.074694,0.076374,0.045145
2004-02-16T22:12:39Z,0.076308,0.074435,0.077584,0.045067
2004-02-16T22:22:39Z,0.078939,0.074512,0.078528,0.045198
2004-02-16T22:32:39Z,0.081472,0.073661,0.076269,0.045968
2004-02-16T22:42:39Z,0.080391,0.074071,0.078105,0.045526
2004-02-16T22:52:39Z,0.080961,0.07537,0.076637,0.046269
2004-02-16T23:02:39Z,0.081401,0.074508,0.075463,0.045383
2004-02-16T23:12:39Z,0.079971,0.073939,0.076185,0.045736
2004-02-16T23:22:39Z,0.080768,0.074542,0.07607,0.046786
2004-02-16T23:32:39Z,0.081669,0.074188,0.076674,0.044867
2004-02-16T23:42:39Z,0.078493,0.074444,0.077293,0.045977
2004-02-16T23:52:39Z,0.081674,0.073787,0.076076,0.046002
2004-02-17T00:02:39Z,0.08147,0.074077,0.077797,0.046081
2004-02-17T00:12:39Z,0.080109,0.073997,0.077927,0.045425
2004-02-17T00:22:39Z,0.080792,0.074759,0.079311,0.045841
2004-02-17T00:32:39Z,0.080128,0.074864,0.0762,0.046544
2004-02-17T00:42:39Z,0.081803,0.074634,0.075421,0.046227
2004-02-17T00:52:39Z,0.081936,0.07459,0.077737,0.047352
2004-02-17T01:02:39Z,0.080617,0.07338,0.074952,0.046039
2004-02-17T01:12:39Z,0.079799,0.073849,0.075388,0.045896
2004-02-17T01:22:39Z,0.081451,0.073903,0.07679,0.046214
2004-02-17T01:32:39Z,0.081733,0.073651,0.077263,0.047465
2004-02-17T01:42:39Z,0.080724,0.074157,0.075543,0.045437
2004-02-17T01:52:39Z,0.079434,0.073575,0.074184,0.046093
2004-02-17T02:02:39Z,0.082138,0.073946,0.076535,0.046
2004-02-17T02:12:39Z,0.081458,0.073275,0.076124,0.046791
2004-02-17T02:22:39Z,0.080756,0.075135,0.07731,0.045637
2004-02-17T02:32:39Z,0.079212,0.07518,0.078229,0.045524
2004-02-17T02:42:39Z,0.078345,0.074181,0.079002,0.04618
2004-02-17T02:52:39Z,0.080402,0.074686,0.075582,0.04658
2004-02-17T03:02:39Z,0.078908,0.074106,0.076493,0.045756
2004-02-17T03:12:39Z,0.080186,0.07399,0.076042,0.04564
2004-02-17T03:22:39Z,0.081036,0.075279,0.077712,0.046038
2004-02-17T03:32:39Z,0.080956,0.075388,0.075936,0.04635
2004-02-17T03:42:39Z,0.079128,0.074706,0.075866,0.046034
2004-02-17T03:52:39Z,0.08005,0.074674,0.077602,0.04575
2004-02-17T04:02:39Z,0.08032,0.073946,0.075122,0.045169
2004-02-17T04:12:39Z,0.08035,0.074701,0.07558,0.045737
2004-02-17T04:22:39Z,0.080122,0.073907,0.075985,0.046372
2004-02-17T04:32:39Z,0.080853,0.074642,0.075941,0.046082
2004-02-17T04:42:39Z,0.081829,0.073369,0.075328,0.045673
2004-02-17T04:52:39Z,0.081478,0.075082,0.076871,0.046329
2004-02-17T05:02:39Z,0.080637,0.073464,0.076001,0.045624
2004-02-17T05:12:39Z,0.080525,0.076581,0.077209,0.04653
2004-02-17T05:22:39Z,0.080937,0.074446,0.076787,0.046426
2004-02-17T05:32:39Z,0.080571,0.074969,0.077294,0.046133
2004-02-17T05:42:39Z,0.081547,0.074746,0.075687,0.046806
2004-02-17T05:52:39Z,0.081895,0.074132,0.07847,0.045749
2004-02-17T06:02:39Z,0.082332,0.075154,0.077087,0.04673
2004-02-17T06:12:39Z,0.081076,0.075199,0.076424,0.046211
2004-02-17T06:22:39Z,0.080707,0.074893,0.075366,0.045915
2004-02-17T06:32:39Z,0.081558,0.075785,0.076904,0.046507
2004-02-17T06:42:39Z,0.082789,0.074438,0.076138,0.045349
2004-02-17T06:52:39Z,0.081431,0.07435,0.075652,0.045166
2004-02-17T07:02:39Z,0.083783,0.076023,0.077264,0.046646
2004-02-17T07:12:39Z,0.085707,0.074827,0.076989,0.046759
2004-02-17T07:22:39Z,0.090002,0.075243,0.076362,0.047689
2004-02-17T07:32:39Z,0.116484,0.07749,0.080993,0.050848
2004-02-17T07:42:39Z,0.119794,0.078154,0.08144,0.051279
2004-02-17T07:52:39Z,0.120304,0.077344,0.078225,0.05119
2004-02-17T08:02:39Z,0.118442,0.077962,0.079342,0.051342
2004-02-17T08:12:39Z,0.117367,0.076851,0.078216,0.051336
2004-02-17T08:22:39Z,0.121048,0.077388,0.079106,0.049968
2004-02-17T08:32:39Z,0.117346,0.077881,0.079476,0.051568
2004-02-17T08:42:39Z,0.115159,0.078151,0.080933,0.050454
2004-02-17T08:52:39Z,0.121007,0.077504,0.078682,0.051002
2004-02-17T09:02:39Z,0.117633,0.081855,0.080243,0.050945
2004-02-17T09:12:39Z,0.117987,0.077083,0.077906,0.050647
2004-02-17T09:22:39Z,0.118264,0.077643,0.079768,0.051684
2004-02-17T09:32:39Z,0.118876,0.077743,0.079317,0.051028
2004-02-17T09:42:39Z,0.118469,0.077735,0.077473,0.050529
2004-02-17T09:52:39Z,0.11374,0.077389,0.079645,0.051416
2004-02-17T10:02:39Z,0.11534,0.077677,0.077956,0.050901
2004-02-17T10:12:39Z,0.115405,0.077525,0.078693,0.051232
2004-02-17T10:22:39Z,0.117732,0.077463,0.0792,0.050656
2004-02-17T10:32:39Z,0.114373,0.076901,0.078408,0.051543
2004-02-17T10:42:39Z,0.115791,0.076642,0.07775,0.050335
2004-02-17T10:52:39Z,0.113906,0.077304,0.077199,0.050907
2004-02-17T11:02:39Z,0.114886,0.077722,0.078469,0.050533
2004-02-17T11:12:39Z,0.113602,0.077581,0.079285,0.051858
2004-02-17T11:22:39Z,0.117945,0.078266,0.079852,0.051403
2004-02-17T11:32:39Z,0.117307,0.077463,0.078775,0.051803
2004-02-17T11:42:39Z,0.115171,0.078391,0.079338,0.051857
2004-02-17T11:52:39Z,0.115094,0.07753,0.077422,0.051186
2004-02-17T12:02:39Z,0.1164,0.077677,0.077425,0.050383
2004-02-17T12:12:39Z,0.116234,0.07767,0.078253,0.05178
2004-02-17T12:22:39Z,0.109658,0.077849,0.07997,0.050909
2004-02-17T12:32:39Z,0.113895,0.077958,0.078257,0.050617
2004-02-17T12:42:39Z,0.110437,0.07726,0.078411,0.050618
2004-02-17T12:52:39Z,0.111178,0.078379,0.078589,0.051152
2004-02-17T13:02:39Z,0.109775,0.078019,0.079451,0.049807
2004-02-17T13:12:39Z,0.110094,0.07729,0.079156,0.05009
2004-02-17T13:22:39Z,0.110499,0.077983,0.078262,0.051351
2004-02-17T13:32:39Z,0.103776,0.076847,0.078615,0.050463
2004-02-17T13:42:39Z,0.101585,0.075822,0.077956,0.05043
2004-02-17T13:52:39Z,0.106603,0.077271,0.079286,0.05118
2004-02-17T14:02:39Z,0.104298,0.077761,0.077363,0.050453
2004-02-17T14:12:39Z,0.104159,0.077199,0.078031,0.050595
2004-02-17T14:22:39Z,0.100056,0.07818,0.07926,0.050199
2004-02-17T14:32:39Z,0.101478,0.07883,0.077208,0.050652
2004-02-17T14:42:39Z,0.101193,0.078101,0.078519,0.049796
2004-02-17T14:52:39Z,0.103381,0.077848,0.078329,0.049515
2004-02-17T15:02:39Z,0.100471,0.078355,0.079524,0.050328
2004-02-17T15:12:39Z,0.101997,0.077999,0.079737,0.051001
2004-02-17T15:22:39Z,0.096234,0.078252,0.078931,0.049565
2004-02-17T15:32:39Z,0.102072,0.077923,0.077596,0.050572
2004-02-17T15:42:39Z,0.1009,0.077888,0.079414,0.049662
2004-02-17T15:52:39Z,0.097949,0.077483,0.078475,0.050205
2004-02-17T16:02:39Z,0.099163,0.078358,0.077104,0.050184
2004-02-17T16:12:39Z,0.098113,0.077719,0.078838,0.050239
2004-02-17T16:22:39Z,0.096345,0.078325,0.079873,0.050583
2004-02-17T16:32:39Z,0.094584,0.076387,0.077989,0.049491
2004-02-17T16:42:39Z,0.092754,0.076867,0.077664,0.049433
2004-02-17T16:52:39Z,0.092948,0.07814,0.077778,0.050035
2004-02-17T17:02:39Z,0.091747,0.078314,0.07839,0.05017
2004-02-17T17:12:39Z,0.091413,0.076049,0.078446,0.048906
2004-02-17T17:22:39Z,0.089955,0.077924,0.078699,0.049498
2004-02-17T17:32:39Z,0.08809,0.077807,0.081668,0.050619
2004-02-17T17:42:39Z,0.088082,0.077351,0.078829,0.048752
2004-02-17T17:52:39Z,0.085102,0.077032,0.077751,0.049335
2004-02-17T18:02:39Z,0.084901,0.077037,0.077207,0.04785
2004-02-17T18:12:39Z,0.084335,0.077093,0.079388,0.048746
2004-02-17T18:22:39Z,0.084263,0.076826,0.077123,0.048678
2004-02-17T18:32:39Z,0.083739,0.07703,0.079499,0.050191
2004-02-17T18:42:39Z,0.083945,0.078042,0.080863,0.048612
2004-02-17T18:52:39Z,0.08375,0.077684,0.078007,0.048636
2004-02-17T19:02:39Z,0.081601,0.077289,0.077982,0.049525
2004-02-17T19:12:39Z,0.082107,0.077376,0.077862,0.049177
2004-02-17T19:22:39Z,0.082465,0.077612,0.07849,0.048214
2004-02-17T19:32:39Z,0.080775,0.077982,0.077726,0.048183
2004-02-17T19:42:39Z,0.080039,0.078926,0.079847,0.048322
2004-02-17T19:52:39Z,0.081643,0.078959,0.078311,0.049012
2004-02-17T20:02:39Z,0.081171,0.078607,0.081654,0.048311
2004-02-17T20:12:39Z,0.079938,0.07761,0.078896,0.048856
2004-02-17T20:22:39Z,0.079495,0.078797,0.080788,0.048006
2004-02-17T20:32:39Z,0.079185,0.078219,0.078648,0.048927
2004-02-17T20:42:39Z,0.076782,0.077727,0.078352,0.048102
2004-02-17T20:52:39Z,0.079167,0.078449,0.077933,0.048663
2004-02-17T21:02:39Z,0.078237,0.079302,0.078144,0.047833
2004-02-17T21:12:39Z,0.07804,0.07747,0.078421,0.048034
2004-02-17T21:22:39Z,0.076976,0.078211,0.079762,0.048331
2004-02-17T21:32:39Z,0.079291,0.078499,0.080143,0.048139
2004-02-17T21:42:39Z,0.077523,0.078364,0.078591,0.047165
2004-02-17T21:52:39Z,0.079714,0.07922,0.078251,0.048194
2004-02-17T22:02:39Z,0.077918,0.077102,0.079669,0.048084
2004-02-17T22:12:39Z,0.077412,0.078638,0.082108,0.047963
2004-02-17T22:22:39Z,0.078838,0.077886,0.079052,0.048278
2004-02-17T22:32:39Z,0.079493,0.077418,0.077721,0.047781
2004-02-17T22:42:39Z,0.079563,0.07791,0.077343,0.048014
2004-02-17T22:52:39Z,0.080709,0.077491,0.079501,0.048854
2004-02-17T23:02:39Z,0.08081,0.078309,0.079504,0.048309
2004-02-17T23:12:39Z,0.080192,0.077518,0.079505,0.047727
